ts_utc,user_hash,channel_id,channel_name
2026-08-01T12:20:18+00:00,b1cb7e5fead19f4c,1516040868547530905,交流広場B
2026-08-01T12:20:18+00:00,2a79fc03f69e5641,1516040868547530905,交流広場B
2026-08-01T12:40:23+00:00,71f2d96b02634f89,1509452039942307860,交流広場A
2026-08-01T12:40:23+00:00,38f7270b484dc9e3,1509452039942307860,交流広場A
2026-08-01T12:40:23+00:00,350ba59be2e05c7b,1516040868547530905,交流広場B
2026-08-01T12:40:23+00:00,b1cb7e5fead19f4c,1516040868547530905,交流広場B
2026-08-01T12:40:23+00:00,2a79fc03f69e5641,1516040868547530905,交流広場B
2026-08-01T13:00:27+00:00,71f2d96b02634f89,1509452039942307860,交流広場A
2026-08-01T13:00:27+00:00,38f7270b484dc9e3,1509452039942307860,交流広場A
2026-08-01T13:00:27+00:00,350ba59be2e05c7b,1516040868547530905,交流広場B
2026-08-01T13:00:27+00:00,b1cb7e5fead19f4c,1516040868547530905,交流広場B
2026-08-01T13:00:27+00:00,2a79fc03f69e5641,1516040868547530905,交流広場B
